node,degree,pagerank,pagerank_norm,kcore,membership_infomap
V1,1,0.00345508336651788,0.0954867030806944,1,1
V2,9,0.0163941446521049,0.731617377711485,4,2
V3,4,0.00849259461216303,0.343148829136314,3,3
V4,5,0.0103545449863762,0.43468898970396,4,4
V5,3,0.00685330748127295,0.262555592465562,3,5
V6,7,0.013799707688443,0.604065548443956,4,5
V7,5,0.00988039037864874,0.411377848050359,4,6
V8,1,0.00331888328631691,0.0887906184891856,1,6
V9,5,0.0103667530894726,0.435289183851535,4,7
V10,3,0.00753759198832935,0.296197473859081,2,4
V11,12,0.0218531161123213,1,4,8
V12,0,0.00151285930408472,0,0,9
V13,5,0.0100432957169314,0.419386858940366,3,8
V14,4,0.00834353462167681,0.335820505217323,4,2
V15,2,0.00523722295333274,0.183103079000452,2,7
V16,6,0.0137098169112929,0.599646195335603,3,1
V17,3,0.00676400366467697,0.258165096443908,3,3
V18,5,0.00994497778400052,0.41455319661949,4,8
V19,3,0.00694720405047618,0.267171884682935,3,10
V20,7,0.0136720263247447,0.597788274518552,4,11
V21,4,0.00940458751412298,0.387985672179055,2,2
V22,8,0.015338017883387,0.679694396665824,4,5
V23,9,0.0171822410974833,0.770363026441903,4,5
V24,4,0.00903764117790498,0.369945273786966,3,5
V25,6,0.0118883752384586,0.51009758786194,4,6
V26,4,0.0100628458404097,0.420348013151079,3,8
V27,3,0.00638590976212799,0.239576643696553,3,12
V28,2,0.00529942622701174,0.186161215102933,2,5
V29,4,0.00853178390777828,0.345075515509289,3,3
V30,8,0.0149002648491778,0.658172886965323,4,1
V31,2,0.00525151694916332,0.183805823118451,2,13
V32,3,0.00711910372486725,0.27562308940526,2,4
V33,8,0.0151061215938619,0.668293543091983,4,1
V34,5,0.0100968653322156,0.422020533420938,3,8
V35,7,0.0139121724468944,0.609594719462379,4,10
V36,2,0.00526143904575064,0.184293628984467,2,1
V37,5,0.00987073325648605,0.410903069277715,4,11
V38,4,0.00826708116307962,0.332061778898478,3,5
V39,3,0.00688125134474031,0.263929413048597,3,12
V40,5,0.00975192224117424,0.40506189350339,4,8
V41,5,0.00982602490146964,0.408705046143695,4,8
V42,6,0.0122581723206835,0.528278139155431,4,4
V43,3,0.00733446810303738,0.286211174904894,2,13
V44,5,0.0103212392893545,0.433051562146595,4,13
V45,7,0.014875870299564,0.656973563385298,4,6
V46,7,0.0148731386772063,0.656839267029877,4,6
V47,4,0.00871232983757373,0.353951801167706,3,8
V48,4,0.00875068252981411,0.355837357117267,3,6
V49,3,0.00658847981991713,0.249535714503717,3,12
V50,6,0.0120143462188525,0.516290773207706,4,4
V51,3,0.00729526940558943,0.284284026304092,2,7
V52,6,0.0111485818687295,0.473726691628737,4,11
V53,5,0.0102461311210999,0.429358975127528,4,10
V54,5,0.0105063891753002,0.4421541948071,3,5
V55,5,0.0101053943875254,0.422439852379901,4,5
V56,7,0.0142132019029155,0.624394407532158,4,7
V57,8,0.0156636178553264,0.695702059450475,4,10
V58,3,0.00682901934684126,0.261361500637682,3,8
V59,4,0.00824909871228929,0.331177697101485,4,11
V60,5,0.0110309456704144,0.467943274072894,3,13
V61,3,0.00687732594721787,0.263736426423135,3,12
V62,2,0.00514273074724543,0.178457503136875,2,13
V63,2,0.00534220032754541,0.188264143347002,2,7
V64,4,0.00861793736516499,0.349311128569584,4,13
V65,4,0.00809720701150154,0.323710156144664,4,10
V66,3,0.00698475900313517,0.269018220892603,3,6
V67,4,0.00866579513661886,0.351663988314918,3,12
V68,4,0.00878149728292805,0.357352320935298,3,5
V69,5,0.0108665081521302,0.459858935716969,3,8
V70,3,0.00672888273002311,0.256438425291967,3,1
V71,6,0.0119953321451187,0.51535597312563,4,2
V72,4,0.00816134117568869,0.326863221752036,4,2
V73,6,0.0121020235170903,0.520601303751369,4,2
V74,6,0.0120728520687431,0.5191671306914,4,4
V75,3,0.0066938718674947,0.254717165680622,3,6
V76,7,0.0132391280389039,0.576505441665357,4,12
V77,6,0.0120563863027103,0.518357614558537,3,8
V78,7,0.0133083809031333,0.579910160931308,4,2
V79,4,0.00847640337431561,0.342352809793979,3,5
V80,3,0.00690327544837992,0.265012197000011,3,10
V81,9,0.0175823825211319,0.790035414427018,4,5
V82,6,0.0116716913667425,0.499444631325601,4,1
V83,7,0.0129076516361894,0.560208872460771,4,2
V84,5,0.00977207843890813,0.406052844498942,4,8
V85,8,0.0153400117055378,0.679792420116052,4,8
V86,8,0.0150699544112075,0.666515434634679,4,12
V87,3,0.00648519811969901,0.244458015574356,3,5
V88,4,0.00815243532016669,0.326425377942787,4,10
V89,8,0.0150588460615984,0.665969308314162,4,2
V90,7,0.0134421324032536,0.586485864541213,4,11
V91,8,0.0148517983705088,0.655790100989416,4,12
V92,7,0.0134597789836274,0.587353433743514,4,10
V93,5,0.0100649331853762,0.420450634518462,4,10
V94,2,0.00545486604667747,0.19380319431348,2,4
V95,4,0.00841951464773812,0.339555955894157,4,13
V96,5,0.0095108250869313,0.393208692409817,4,2
V97,2,0.00521067287139433,0.18179778171789,2,2
V98,1,0.00365121404517177,0.10512919090683,1,8
V99,4,0.00849826515533444,0.343427613382987,3,3
V100,8,0.0154091500649326,0.683191509913522,4,1
